playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
lavando01,1920,1,SLN,NL,142,516,52,149,21,10,1,63,11,14,19,38,,3,31,,
learfr01,1920,1,NY1,NL,31,87,12,22,0,1,1,7,0,2,8,15,,1,1,,
leathha01,1920,1,CHN,NL,9,23,3,7,1,0,1,1,1,0,1,1,,0,1,,
leboube01,1920,1,PHI,NL,84,261,29,67,7,2,3,12,9,6,11,36,,3,14,,
leecl01,1920,1,PIT,NL,37,76,9,18,2,2,0,8,0,1,4,14,,0,1,,
leedu01,1920,1,SLA,AL,1,2,2,2,0,0,0,1,1,0,0,0,,0,1,,
lefeval01,1920,1,NY1,NL,17,27,5,4,0,1,0,0,0,0,0,13,,0,0,,
leibone01,1920,1,CHA,AL,108,413,61,91,16,3,1,28,7,15,55,30,,3,9,,
leifile01,1920,1,SLA,AL,4,2,0,0,0,0,0,0,0,0,0,2,,0,0,,
leonadu01,1920,1,DET,AL,28,57,2,12,3,0,0,5,0,0,8,8,,0,3,,
leonajo01,1920,1,WS1,AL,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,
leverho01,1920,1,SLA,AL,3,3,0,0,0,0,0,0,0,0,0,0,,0,0,,
lewisdu01,1920,1,NYA,AL,107,365,34,99,8,1,4,61,2,8,24,32,,2,16,,
lovesl01,1920,1,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lowdegr01,1920,1,CHA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lowege01,1920,1,CIN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luceyjo01,1920,1,NYA,AL,3,3,0,0,0,0,0,0,0,0,0,0,,0,0,,
luderfr01,1920,1,PHI,NL,16,32,1,5,2,0,0,4,0,1,3,6,,0,1,,
lunteha01,1920,1,CLE,AL,23,71,6,14,0,0,0,7,0,1,5,6,,0,0,,
luquedo01,1920,1,CIN,NL,37,64,6,17,3,0,0,3,2,1,8,7,,0,5,,
lynchad01,1920,1,SLA,AL,5,9,2,2,0,0,0,1,0,0,1,2,,0,0,,
lynnby01,1920,1,CHA,AL,16,25,0,8,2,1,0,3,0,0,1,3,,0,3,,
lyonsge01,1920,1,SLN,NL,7,7,0,1,0,0,0,1,0,0,1,2,,0,0,,
mailsdu01,1920,1,CLE,AL,9,20,3,4,1,0,0,0,0,0,2,6,,0,3,,
mamaual01,1920,1,BRO,NL,41,60,5,10,2,0,0,5,0,0,8,14,,0,2,,
maniocl01,1920,1,DET,AL,32,80,4,22,4,1,0,8,0,0,4,7,,1,2,,
mannle01,1920,1,BSN,NL,115,424,48,117,7,8,3,32,7,7,38,42,,4,11,,
maranra01,1920,1,BSN,NL,134,493,48,131,19,15,1,43,14,11,28,24,,0,13,,
marquru01,1920,1,BRO,NL,28,59,2,10,1,0,0,0,1,1,5,12,,0,3,,
marriwi01,1920,1,CHN,NL,14,43,7,12,4,2,0,5,1,1,6,5,,0,1,,
martipa01,1920,1,PHA,AL,8,10,1,4,1,0,0,0,0,0,0,3,,0,2,,
martisp01,1920,1,CHN,NL,35,44,5,7,1,0,1,4,1,0,3,10,,0,1,,
mayja01,1920,1,SLN,NL,16,22,2,5,0,1,0,0,0,0,3,8,,0,0,,
maysca01,1920,1,NYA,AL,45,109,10,26,4,2,0,13,0,0,5,12,,0,8,,
mcbrige01,1920,1,WS1,AL,13,41,6,9,1,0,0,3,0,0,2,3,,0,6,,
mccabbi01,1920,1,CHN,NL,3,2,1,1,0,0,0,0,0,0,0,0,,0,0,,
mccabbi01,1920,2,BRO,NL,41,68,10,10,0,0,0,3,1,2,2,6,,0,1,,
mccanem01,1920,1,PHA,AL,13,34,4,9,1,1,0,3,0,1,3,1,,1,0,,
mccarle01,1920,1,NY1,NL,36,38,2,5,0,0,0,0,2,0,4,2,,0,0,,
mccarle01,1920,2,SLN,NL,5,7,0,2,0,0,0,0,0,0,5,0,,0,0,,
mccleha01,1920,1,CHA,AL,10,18,4,6,1,1,0,5,2,0,4,1,,0,0,,
mcgrabo01,1920,1,NYA,AL,15,7,0,0,0,0,0,0,0,0,0,3,,0,0,,
mchenau01,1920,1,SLN,NL,137,504,66,142,19,11,10,65,8,11,25,73,,0,13,,
mcinnst01,1920,1,BOS,AL,148,559,50,166,21,3,2,72,6,11,18,19,,2,45,,
mckecbi01,1920,1,PIT,NL,40,133,13,29,3,1,1,13,7,4,4,7,,0,3,,
mcmanma01,1920,1,SLA,AL,1,3,0,1,0,1,0,1,0,0,0,0,,0,1,,
mcmulfr01,1920,1,CHA,AL,46,127,14,25,1,4,0,13,1,1,9,13,,1,1,,
mcnalmi01,1920,1,BOS,AL,93,312,42,80,5,1,0,23,13,10,31,24,,1,20,,
mcquihu01,1920,1,BSN,NL,38,74,8,19,4,4,1,8,0,1,3,23,,0,6,,
meadojo01,1920,1,PIT,NL,12,6,0,1,0,0,0,0,0,0,1,2,,0,0,,
meadole01,1920,1,PHI,NL,39,82,3,14,2,0,0,4,0,0,3,18,,0,2,,
menosmi01,1920,1,BOS,AL,141,532,80,158,24,9,3,64,23,19,65,52,,9,21,,
merklfr01,1920,1,CHN,NL,92,330,33,94,20,4,3,38,3,5,24,32,,1,12,,
meusebo01,1920,1,NYA,AL,119,460,75,151,40,7,11,83,4,4,20,72,,2,12,,
meuseir01,1920,1,PHI,NL,138,518,75,160,27,8,14,69,17,11,32,27,,0,13,,
milancl01,1920,1,WS1,AL,126,506,70,163,22,5,3,41,10,12,28,12,,5,25,,
miljujo01,1920,1,BRO,NL,10,6,0,2,0,1,0,0,0,0,1,0,,0,0,,
milledo02,1920,1,PHI,NL,98,343,41,87,12,2,1,27,13,6,16,17,,1,15,,
milleot01,1920,1,BRO,NL,90,301,16,87,9,2,0,33,0,5,9,18,,1,13,,
millera03,1920,1,PHI,NL,97,338,28,74,14,1,0,28,3,4,11,32,,1,8,,
mitchcl01,1920,1,BRO,NL,55,107,9,25,2,2,0,11,1,0,8,9,,0,1,,
mogrige01,1920,1,NYA,AL,26,42,5,7,2,1,0,5,0,0,2,5,,0,1,,
moharge01,1920,1,BRO,NL,13,8,0,1,0,0,0,0,0,0,2,2,,0,0,,
moorero01,1920,1,PHA,AL,27,50,2,10,0,0,1,3,0,1,1,14,,0,1,,
morribi01,1920,1,DET,AL,8,8,2,0,0,0,0,0,0,0,0,3,,0,0,,
morrijo04,1920,1,PIT,NL,2,3,1,0,0,0,0,0,0,0,0,2,,0,0,,
mortogu01,1920,1,CLE,AL,29,46,1,10,0,0,0,2,0,0,1,9,,0,1,,
muellhe01,1920,1,SLN,NL,4,22,0,7,1,0,0,1,1,0,2,4,,0,0,,
mullebi01,1920,1,SLA,AL,2,4,0,0,0,0,0,0,0,0,0,0,,0,0,,
murchti01,1920,1,CLE,AL,2,1,0,0,0,0,0,0,0,0,0,1,,0,0,,
murphed02,1920,1,CHA,AL,58,118,22,40,2,1,0,19,1,3,12,4,,1,2,,
myattgl01,1920,1,PHA,AL,70,196,14,49,8,3,0,18,1,3,12,22,,0,4,,
myersel01,1920,1,CLE,AL,16,25,2,6,2,0,0,4,0,0,0,3,,0,2,,
myersel01,1920,2,BOS,AL,12,38,8,12,1,1,0,7,0,0,2,2,,0,0,,
myershy01,1920,1,BRO,NL,154,582,83,177,36,22,4,80,9,13,35,54,,1,33,,
napiebu01,1920,1,CIN,NL,9,14,1,3,1,0,0,1,0,0,3,4,,0,0,,
nayloro01,1920,1,PHA,AL,42,86,4,14,0,0,0,1,0,0,0,27,,0,2,,
nealegr01,1920,1,CIN,NL,150,530,55,135,10,7,3,46,29,12,45,48,,8,18,,
nehfar01,1920,1,NY1,NL,40,97,11,26,4,0,0,4,2,1,7,10,,0,4,,
neisbe01,1920,1,BRO,NL,95,249,38,63,11,2,2,22,9,9,26,35,,2,10,,
newkijo01,1920,1,CHN,NL,2,3,1,0,0,0,0,0,0,0,0,0,,0,0,,
nichofr02,1920,1,PIT,NL,99,247,33,89,16,7,4,30,9,6,18,31,,0,6,,
niehadi01,1920,1,CLE,AL,19,9,0,4,0,0,0,1,0,0,2,3,,0,0,,
northlo01,1920,1,SLN,NL,26,31,2,7,1,0,0,3,0,0,1,7,,0,1,,
nunamle01,1920,1,CLE,AL,34,54,10,18,3,3,0,14,1,0,4,5,,0,1,,
odoulle01,1920,1,NYA,AL,13,12,2,2,1,0,0,1,0,0,1,1,,0,0,,
oeschjo01,1920,1,BSN,NL,38,101,3,18,5,0,0,7,0,0,1,14,,0,5,,
ofarrbo01,1920,1,CHN,NL,94,270,29,67,11,4,3,19,1,0,34,23,,0,8,,
okriefr01,1920,1,DET,AL,21,5,1,1,0,0,0,0,0,0,0,3,,0,1,,
oldhare01,1920,1,DET,AL,39,69,7,12,0,1,0,7,0,0,6,13,,0,4,,
olsoniv01,1920,1,BRO,NL,143,637,71,162,13,11,1,46,4,7,20,19,,1,7,,
oneilji01,1920,1,WS1,AL,86,294,27,85,17,7,1,40,7,3,13,30,,2,11,,
oneilmi02,1920,1,BSN,NL,112,304,19,86,5,4,0,28,4,4,21,20,,5,13,,
oneilst01,1920,1,CLE,AL,149,489,63,157,39,5,3,55,3,5,69,39,,3,15,,
ormege01,1920,1,BOS,AL,4,6,4,2,0,0,0,1,0,0,3,0,,0,0,,
orourfr01,1920,1,WS1,AL,14,54,8,16,1,0,0,5,2,1,2,5,,0,2,,
paschbe01,1920,1,BOS,AL,9,28,5,10,0,0,0,5,1,0,5,2,,0,0,,
paskedo01,1920,1,CHN,NL,139,487,57,136,22,10,5,71,16,14,64,58,,3,18,,
paulege01,1920,1,PHI,NL,143,562,59,162,16,6,1,36,9,8,33,16,,4,9,,
paynege01,1920,1,CHA,AL,12,8,2,1,0,0,0,0,0,0,1,2,,0,0,,
peckiro01,1920,1,NYA,AL,139,534,109,144,26,6,8,55,8,12,72,47,,0,14,,
pennohe01,1920,1,BOS,AL,38,77,7,20,3,0,0,6,0,0,9,18,,1,7,,
perkicy01,1920,1,PHA,AL,148,492,40,128,24,6,5,52,5,6,28,35,,2,13,,
perripo01,1920,1,NY1,NL,8,4,0,0,0,0,0,0,0,0,0,4,,0,0,,
perrysc01,1920,1,PHA,AL,42,83,4,13,2,0,1,3,0,0,3,12,,0,5,,
pfeffje01,1920,1,BRO,NL,30,74,5,18,0,1,0,8,0,0,2,12,,0,6,,
picinva01,1920,1,WS1,AL,48,133,14,27,6,2,3,14,0,0,9,33,,1,2,,
pickch01,1920,1,BSN,NL,95,383,34,105,16,6,2,28,10,16,23,11,,3,18,,
pieroal01,1920,1,BSN,NL,6,8,1,2,0,0,0,2,0,0,0,3,,0,1,,
pinelba01,1920,1,DET,AL,102,284,33,65,9,3,0,21,6,8,25,16,,2,20,,
pippwa01,1920,1,NYA,AL,153,610,109,171,30,14,11,76,4,10,48,54,,6,23,,
pondeel01,1920,1,PIT,NL,33,59,2,7,1,0,0,3,0,0,2,24,,0,3,,
powelra01,1920,1,BSN,NL,147,609,69,137,12,12,6,29,10,18,44,83,,4,9,,
prattde01,1920,1,NYA,AL,154,574,84,180,37,8,4,97,12,10,50,24,,3,27,,
prothdo01,1920,1,WS1,AL,6,13,2,5,0,0,0,2,0,0,0,4,,0,0,,
pruesea01,1920,1,SLA,AL,1,0,1,0,0,0,0,0,1,0,1,0,,0,0,,
quinnja01,1920,1,NYA,AL,41,88,6,8,0,0,2,6,0,0,9,26,,0,3,,
raridbi01,1920,1,CIN,NL,39,101,9,25,3,0,0,10,2,0,5,0,,0,2,,
rathmo01,1920,1,CIN,NL,129,506,61,135,7,4,2,28,10,11,36,24,,3,28,,
rawlijo01,1920,1,BSN,NL,5,3,0,0,0,0,0,2,0,0,0,1,,0,3,,
rawlijo01,1920,2,PHI,NL,98,384,39,90,19,2,3,30,9,6,22,25,,1,23,,
ricesa01,1920,1,WS1,AL,153,624,83,211,29,9,3,80,63,30,39,23,,4,19,,
richmra01,1920,1,SLA,AL,2,6,1,1,0,0,0,1,0,0,1,1,,0,1,,
ringji01,1920,1,CIN,NL,42,96,6,19,3,1,0,12,1,1,2,27,,1,2,,
risbesw01,1920,1,CHA,AL,126,458,53,122,21,10,2,65,12,10,31,45,,2,15,,
rixeyep01,1920,1,PHI,NL,43,101,6,25,0,1,1,8,0,0,2,11,,2,3,,
roberda01,1920,1,CHN,NL,134,500,68,150,29,11,10,75,17,23,40,44,,1,14,,
rommeed01,1920,1,PHA,AL,34,51,8,11,1,0,0,5,0,0,4,8,,0,8,,
rothbr01,1920,1,WS1,AL,138,468,80,136,23,8,9,92,24,12,75,57,,6,12,,
roushed01,1920,1,CIN,NL,149,579,81,196,22,16,4,90,36,24,42,22,,3,26,,
rudoldi01,1920,1,BSN,NL,18,27,2,5,0,0,0,3,0,0,2,5,,0,2,,
ruelmu01,1920,1,NYA,AL,82,261,30,70,14,1,1,15,4,2,15,18,,1,7,,
ruethdu01,1920,1,CIN,NL,45,104,3,20,4,0,0,10,0,0,5,24,,0,2,,
russeal01,1920,1,BOS,AL,17,41,2,5,0,0,0,2,0,0,4,18,,0,2,,
ruthba01,1920,1,NYA,AL,142,457,158,172,36,9,54,137,14,14,150,80,,3,5,,
ryanro01,1920,1,NY1,NL,3,5,1,0,0,0,0,0,0,0,0,0,,0,0,,
sallesl01,1920,1,CIN,NL,21,35,1,6,0,0,0,4,0,0,2,8,,1,1,,
sallesl01,1920,2,NY1,NL,5,3,0,1,0,0,0,0,0,0,1,0,,0,1,,
sandero02,1920,1,SLA,AL,8,4,0,0,0,0,0,0,0,0,0,3,,0,0,,
schacal01,1920,1,WS1,AL,22,26,4,5,2,0,0,3,0,0,4,4,,1,1,,
schalra01,1920,1,CHA,AL,151,485,64,131,25,5,1,61,10,4,68,19,,2,21,,
schanwa01,1920,1,BOS,AL,122,387,58,118,30,7,4,51,7,7,64,37,,7,8,,
schenjo01,1920,1,SLA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schinbi01,1920,1,SLN,NL,1,2,0,0,0,0,0,0,0,0,0,1,,0,0,,
schmara01,1920,1,BRO,NL,28,63,7,15,2,1,0,7,1,1,3,4,,0,4,,
schmiwa01,1920,1,PIT,NL,94,310,22,86,8,4,0,20,9,3,24,15,,4,10,,
schuljo03,1920,1,SLN,NL,99,320,38,84,5,5,0,32,5,4,21,11,,0,12,,
schulwa01,1920,1,SLN,NL,2,2,0,0,0,0,0,0,0,0,0,2,,0,0,,
schupfe01,1920,1,SLN,NL,39,86,11,22,7,1,0,6,0,0,6,18,,0,4,,
scottev01,1920,1,BOS,AL,154,569,41,153,21,12,4,61,4,11,21,15,,4,21,,
scottge01,1920,1,SLN,NL,2,1,0,0,0,0,0,0,0,0,0,1,,0,0,,
scottja01,1920,1,BSN,NL,44,99,5,21,3,0,0,4,0,1,5,16,,0,3,,
seech01,1920,1,CIN,NL,47,82,9,25,4,0,0,15,2,4,1,7,,2,4,,
severha01,1920,1,SLA,AL,123,422,46,117,14,5,2,49,5,3,33,11,,4,6,,
seweljo01,1920,1,CLE,AL,22,70,14,23,4,1,0,12,1,0,9,4,,1,3,,
shankho01,1920,1,WS1,AL,128,444,56,119,16,7,4,37,11,6,29,43,,2,14,,
shannbi01,1920,1,PHA,AL,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,,
shannre01,1920,1,WS1,AL,63,222,30,64,8,7,0,30,2,5,22,32,,0,6,,
shannre01,1920,2,PHA,AL,24,88,4,15,1,1,0,3,1,1,4,12,,0,3,,
shawji01,1920,1,WS1,AL,38,74,6,14,4,1,0,2,0,0,3,31,,2,3,,
shawkbo01,1920,1,NYA,AL,38,100,13,23,1,0,0,10,0,0,4,13,,1,1,,
sheehja01,1920,1,BRO,NL,3,5,0,2,1,0,0,0,0,0,1,0,,0,0,,
sherdbi01,1920,1,SLN,NL,49,63,4,14,1,1,1,2,0,0,3,5,,0,2,,
sherire01,1920,1,BRO,NL,3,2,0,0,0,0,0,0,0,0,0,1,,0,0,,
shiredu01,1920,1,WS1,AL,2,1,0,0,0,0,0,0,0,0,0,1,,0,0,,
shockur01,1920,1,SLA,AL,38,80,8,18,3,0,0,10,0,1,11,21,,2,5,,
shoreer01,1920,1,NYA,AL,14,11,2,2,0,0,0,0,0,0,2,2,,0,2,,
shortch01,1920,1,DET,AL,116,364,35,105,9,6,1,40,2,4,28,14,,0,18,,
shottbu01,1920,1,SLN,NL,62,180,28,41,5,0,1,12,5,1,18,14,,2,3,,
shovljo01,1920,1,SLA,AL,7,7,2,2,0,0,0,2,0,0,0,0,,0,0,,
sickied01,1920,1,NY1,NL,46,134,11,23,3,1,0,9,6,2,10,10,,1,4,,
sickied01,1920,2,CIN,NL,37,123,12,33,3,0,0,17,2,3,13,5,,0,1,,
sislege01,1920,1,SLA,AL,154,631,137,257,49,18,19,122,42,17,46,19,,2,13,,
slappjo01,1920,1,PHA,AL,3,2,1,1,1,0,0,0,0,0,0,0,,0,0,,
smithea01,1920,1,SLA,AL,103,353,45,108,21,8,3,55,11,4,13,18,,3,8,,
smithea02,1920,1,NY1,NL,91,262,20,77,7,1,1,30,5,2,18,16,,2,3,,
smithel02,1920,1,CLE,AL,129,456,82,144,37,10,12,103,5,4,53,35,,3,13,,
smithge02,1920,1,PHI,NL,43,72,5,7,0,0,0,3,0,0,5,26,,0,8,,
smithja03,1920,1,SLN,NL,91,313,53,104,22,5,1,28,14,9,25,23,,2,6,,
smithpa02,1920,1,BOS,AL,2,2,0,0,0,0,0,0,0,0,0,1,,0,0,,
smithsh01,1920,1,BRO,NL,33,43,6,10,2,2,0,3,1,0,1,9,,0,0,,
snydebi01,1920,1,WS1,AL,16,19,1,6,0,0,0,2,0,0,1,3,,0,0,,
snydefr01,1920,1,NY1,NL,87,264,26,66,13,4,3,27,2,2,17,18,,0,11,,
sothoal01,1920,1,SLA,AL,36,72,4,16,1,1,0,6,0,1,2,10,,0,5,,
southbi01,1920,1,PIT,NL,146,546,64,155,17,13,2,53,23,25,52,20,,2,17,,
speaktr01,1920,1,CLE,AL,150,552,137,214,50,11,8,107,10,13,97,13,,5,20,,
spencve01,1920,1,NY1,NL,45,140,15,28,2,3,0,19,4,3,11,17,,0,1,,
sperapa01,1920,1,SLA,AL,1,2,0,0,0,0,0,0,0,0,0,0,,0,0,,
stanaos01,1920,1,DET,AL,78,238,12,55,17,0,0,17,0,0,14,21,,1,8,,
statzji01,1920,1,NY1,NL,16,30,0,4,0,1,0,5,0,1,2,9,,0,1,,
statzji01,1920,2,BOS,AL,2,3,0,0,0,0,0,0,0,0,0,0,,0,0,,
stengca01,1920,1,PHI,NL,129,445,53,130,25,6,9,50,7,13,38,35,,6,15,,
stockmi01,1920,1,SLN,NL,155,639,85,204,28,6,0,76,15,17,40,27,,1,28,,
strunam01,1920,1,PHA,AL,58,202,23,60,9,3,0,20,0,6,21,9,,0,9,,
strunam01,1920,2,CHA,AL,53,188,33,45,8,1,1,16,1,0,28,15,,0,2,,
stylele01,1920,1,PHA,AL,24,50,5,13,3,1,0,5,1,0,6,7,,0,0,,
sullijo04,1920,1,BSN,NL,81,250,36,74,14,4,1,28,3,2,29,29,,2,9,,
summaho01,1920,1,PIT,NL,10,22,1,7,1,1,0,1,1,0,3,1,,0,4,,
swartmo01,1920,1,CIN,NL,1,4,0,2,0,0,0,0,0,0,0,0,,0,0,,
tayloza02,1920,1,BRO,NL,9,13,3,5,2,0,0,5,0,1,0,2,,0,0,,
terryze01,1920,1,CHN,NL,133,496,56,139,26,9,0,52,12,16,44,22,,2,33,,
theisja01,1920,1,CIN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomafr02,1920,1,PHA,AL,76,255,27,59,6,3,1,11,8,4,26,17,,2,12,,
thomafr02,1920,2,WS1,AL,3,7,0,1,0,0,0,0,0,1,0,1,,0,0,,
thomapi01,1920,1,CLE,AL,9,9,2,3,1,0,0,0,0,0,3,1,,0,0,,
thompfr02,1920,1,SLA,AL,22,53,7,9,0,0,0,5,1,1,13,10,,1,0,,
thormha01,1920,1,NYA,AL,29,45,3,10,4,1,0,8,0,0,2,17,,0,5,,
tiernco01,1920,1,PIT,NL,12,46,4,11,5,0,0,8,1,1,3,4,,0,3,,
tobinja01,1920,1,SLA,AL,147,593,94,202,34,10,4,62,21,13,39,23,,2,18,,
toneyfr01,1920,1,NY1,NL,42,96,6,23,4,2,0,8,0,1,3,19,,0,2,,
torphre01,1920,1,BSN,NL,3,15,1,3,2,0,0,2,0,0,0,1,,0,0,,
torreri01,1920,1,WS1,AL,16,30,8,10,1,0,0,3,0,0,1,4,,0,0,,
townsir01,1920,1,BSN,NL,4,2,0,0,0,0,0,0,0,0,0,1,,0,0,,
townsle01,1920,1,BSN,NL,7,6,1,1,0,0,0,0,0,0,1,3,,0,1,,
tragewa01,1920,1,PHI,NL,62,176,17,37,11,1,6,26,4,0,4,36,,2,1,,
traynpi01,1920,1,PIT,NL,17,52,6,11,3,1,0,2,1,3,3,6,,1,0,,
tueroos01,1920,1,SLN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turnete02,1920,1,CHN,NL,1,1,0,0,0,0,0,0,0,0,0,1,,0,0,,
twombba01,1920,1,CHN,NL,78,183,25,43,1,1,2,14,5,9,17,20,,1,4,,
tylerle01,1920,1,CHN,NL,29,65,6,17,3,1,0,6,0,0,9,7,,0,2,,
uhlege01,1920,1,CLE,AL,27,32,4,11,0,0,0,2,1,0,2,2,,0,0,,
vangiel01,1920,1,SLA,AL,24,30,3,4,0,0,0,1,0,0,2,3,,0,0,,
vaughhi01,1920,1,CHN,NL,40,102,14,22,3,1,1,12,0,0,12,23,,0,2,,
veachbo01,1920,1,DET,AL,154,612,92,188,39,15,11,113,11,7,36,22,,7,15,,
veddelo01,1920,1,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vicksa01,1920,1,NYA,AL,51,118,21,26,7,1,0,11,1,1,14,20,,2,1,,
vittos01,1920,1,BOS,AL,87,296,50,65,10,4,1,28,5,4,43,10,,1,26,,
walkecu01,1920,1,NY1,NL,8,14,0,1,0,0,0,0,0,0,1,3,,0,0,,
walkefr01,1920,1,PHA,AL,24,91,10,21,2,2,0,10,0,2,5,14,,2,2,,
walkejo01,1920,1,PHA,AL,9,22,0,5,1,0,0,5,0,0,0,1,,0,2,,
walketi01,1920,1,PHA,AL,149,585,79,157,23,7,17,82,8,3,41,59,,4,18,,
walshwa01,1920,1,PHI,NL,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,,
waltero01,1920,1,BOS,AL,88,258,25,51,11,1,0,28,2,2,30,21,,9,11,,
wambsbi01,1920,1,CLE,AL,153,565,83,138,16,11,1,55,9,18,54,26,,5,40,,
wardaa01,1920,1,NYA,AL,127,496,62,127,18,7,11,55,7,5,33,84,,1,17,,
wardch01,1920,1,BRO,NL,19,71,7,11,1,0,0,4,1,0,3,3,,1,6,,
watsomu01,1920,1,BSN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
watsomu01,1920,2,PIT,NL,5,3,0,0,0,0,0,0,0,0,0,2,,0,0,,
watsomu01,1920,3,BSN,NL,12,23,2,3,0,0,0,1,0,0,1,9,,0,1,,
wattal01,1920,1,WS1,AL,1,1,0,1,1,0,0,1,0,0,0,0,,0,0,,
weavebu01,1920,1,CHA,AL,151,629,102,208,34,8,2,75,19,17,28,23,,6,27,,
weilmca01,1920,1,SLA,AL,30,63,6,11,0,0,0,6,0,0,4,12,,1,4,,
weinele01,1920,1,PHI,NL,10,5,0,0,0,0,0,0,0,0,0,1,,0,0,,
welchfr01,1920,1,PHA,AL,100,360,43,93,17,5,4,40,2,9,26,41,,2,8,,
wetzedu01,1920,1,SLA,AL,7,21,5,9,1,1,0,5,0,1,4,1,,0,1,,
wheatma01,1920,1,PHI,NL,78,230,15,52,10,3,3,20,3,1,8,35,,3,3,,
wheatza01,1920,1,BRO,NL,148,583,89,191,26,13,9,73,8,10,48,21,,6,6,,
